index,id_lu_1,word_1,pos_1,fnDefinition_1,relation,id_lu_2,word_2,pos_2,fnDefinition_2
232,13005,respect,noun,a feeling of deep admiration for someone elicited by their qualities or achievements.,antonym,12981,disrespect,noun,lack of respect or courtesy. 
233,12982,esteem,noun, respect and admiration. ,hyponym,24623,stature,noun,importance or reputation gained by ability or achievement.
234,23692,esteem,noun,level of respect ,hyponym,24623,stature,noun,importance or reputation gained by ability or achievement.
235,12984,fault,noun,an unattractive or unsatisfactory feature,hyponym,20762,blister,noun,"a small bubble on the skin filled with serum and typically caused by friction or burning or a similar swelling, filled with air or fluid, on a surface. "
236,12991,stigma,noun,"a mark of disgrace associated with a particular circumstance, quality, or person.",hypernym,20757,blemish,noun,a small mark or flaw which spoils the appearance of something. 
237,12993,stricture,noun, a sternly critical remark,hypernym,17923,criticism,noun,the expression of disapproval of someone or something based on perceived faults or mistakes.
238,12999,reverence,noun,deep respect.,hypernym,17682,action,noun,a thing done.
239,12999,reverence,noun,deep respect.,hypernym,20849,emotion,noun,"a strong feeling, such as joy, anger, or sadness."
240,13002,accolade,noun,something granted as a special honour or in recognition of merit.,hyponym,16883,medal,noun,"a metal disc with an inscription or design, awarded to acknowledge distinctive achievement or made to commemorate an event. "
241,13002,accolade,noun,something granted as a special honour or in recognition of merit.,hyponym,26242,citation,noun,an official call or summons to appear before a court
242,13002,accolade,noun,something granted as a special honour or in recognition of merit.,hypernym,19303,rite,noun,a religious or other solemn ceremony or act
243,21563,abuse,noun,cruel and violent treatment,hypernym,21563,abuse,noun,cruel and violent treatment
244,13008,reproach,noun,a feeling of disapproval or disappointment. ,hypernym,22089,reprimand,noun,a formal expression of disapproval. 
245,13008,reproach,noun,a feeling of disapproval or disappointment. ,hyponym,22415,rap,noun,"the sound of a quick, sharp knock or blow"
246,13016,absurdity,noun,wild inappropriateness or incongruity,hypernym,13040,foolishness,noun,"behavior lacking in sense, judgment, or discretion"
247,13036,discernment,noun,discernment is a derivative of discerning,hypernym,23344,term,noun,a word or phrase used to describe a thing or to express a concept
248,13036,discernment,noun,discernment is a derivative of discerning,hypernym,22172,value,noun,the usefulness of an Entity with respect to some Purpose.  
249,13036,discernment,noun,discernment is a derivative of discerning,hypernym,14706,perception,noun,the ability to become aware of something through the senses
250,13078,sense,noun,a mental recognition of good and bad,hypernym,12964,appreciation,noun,"Perceptive recognition of value, significance or qualities."
251,14712,sense,noun,an awareness of something or feeling that something is the case.,hypernym,12964,appreciation,noun,"Perceptive recognition of value, significance or qualities."
252,20850,sense,noun,a feeling that can be vague or explicit. ,hypernym,12964,appreciation,noun,"Perceptive recognition of value, significance or qualities."
253,21009,sense,noun,  a way in which an expression or situation can be interpreted; a meaning,hypernym,12964,appreciation,noun,"Perceptive recognition of value, significance or qualities."
254,13078,sense,noun,a mental recognition of good and bad,hypernym,12762,awareness,noun,awareness is a derivative of aware
255,23717,sense,noun,an opinion held by a cognizer,hypernym,12762,awareness,noun,awareness is a derivative of aware
256,14712,sense,noun,an awareness of something or feeling that something is the case.,hypernym,21005,meaning,noun,what is meant by a linguistic expression
257,14712,sense,noun,an awareness of something or feeling that something is the case.,hyponym,13078,sense,noun,a mental recognition of good and bad
258,14712,sense,noun,an awareness of something or feeling that something is the case.,hyponym,23717,sense,noun,an opinion held by a cognizer
259,20850,sense,noun,a feeling that can be vague or explicit. ,hypernym,21005,meaning,noun,what is meant by a linguistic expression
260,20850,sense,noun,a feeling that can be vague or explicit. ,hyponym,13078,sense,noun,a mental recognition of good and bad
261,20850,sense,noun,a feeling that can be vague or explicit. ,hyponym,23717,sense,noun,an opinion held by a cognizer
262,21009,sense,noun,  a way in which an expression or situation can be interpreted; a meaning,hypernym,21005,meaning,noun,what is meant by a linguistic expression
263,21009,sense,noun,  a way in which an expression or situation can be interpreted; a meaning,hyponym,13078,sense,noun,a mental recognition of good and bad
264,21009,sense,noun,  a way in which an expression or situation can be interpreted; a meaning,hyponym,23717,sense,noun,an opinion held by a cognizer
265,13078,sense,noun,a mental recognition of good and bad,hypernym,14712,sense,noun,an awareness of something or feeling that something is the case.
266,13078,sense,noun,a mental recognition of good and bad,hypernym,20850,sense,noun,a feeling that can be vague or explicit. 
267,13078,sense,noun,a mental recognition of good and bad,hypernym,21009,sense,noun,  a way in which an expression or situation can be interpreted; a meaning
268,13078,sense,noun,a mental recognition of good and bad,hypernym,21005,meaning,noun,what is meant by a linguistic expression
269,23717,sense,noun,an opinion held by a cognizer,hypernym,14712,sense,noun,an awareness of something or feeling that something is the case.
270,23717,sense,noun,an opinion held by a cognizer,hypernym,20850,sense,noun,a feeling that can be vague or explicit. 
271,23717,sense,noun,an opinion held by a cognizer,hypernym,21009,sense,noun,  a way in which an expression or situation can be interpreted; a meaning
272,23717,sense,noun,an opinion held by a cognizer,hypernym,21005,meaning,noun,what is meant by a linguistic expression
273,21009,sense,noun,  a way in which an expression or situation can be interpreted; a meaning,hypernym,21556,distinction,noun,a marked difference or contrast.
274,13079,common sense,noun, practical knowledge acquired through experience,hypernym,23344,term,noun,a word or phrase used to describe a thing or to express a concept
275,13081,analysis,noun,a detailed examination of the elements or structure of something.,hypernym,13083,investigation,noun,an act of carrying out a systematic or formal inquiry into (an incident or allegation) so as to establish the truth.
